state,district,annual_recharge,extractable_resource,annual_extraction,stage_of_development,category,extraction_ratio,utilization_rate,stress_level,risk_score,year
Bihar,Nalanda,45991.18,9003.48,1283.24,7728.63,Over Exploited,0.027901871619732305,0.14252711173901647,77.2863,15.5254315933435,2024
Bihar,Nawada,46357.36,12733.14,2056.28,8184.0,Over Exploited,0.04435714199428095,0.16149041006381776,81.84,16.450339020823243,2024
Bihar,Patna,75614.12,17499.1,1990.62,13281.99,Over Exploited,0.026326035401853517,0.11375556457189227,132.8199,26.6200126399895,2024
Bihar,Rohtas,68382.86,32365.48,1554.07,16035.93,Over Exploited,0.02272601643160289,0.04801628154441089,160.3593,32.100156919190404,2024
Bihar,Saharsa,42335.83,13402.96,4221.66,9459.72,Over Exploited,0.09971837094017053,0.31497967613124267,94.59719999999999,19.085319218828563,2024
Bihar,Samastipur,67879.57,10363.42,3001.88,7756.75,Over Exploited,0.044223615441288146,0.28966113503071383,77.5675,15.647053900188801,2024
Bihar,Sheikhpura,12609.23,2696.66,610.19,2090.8,Over Exploited,0.048392328476838005,0.2262762083466214,20.908,4.291467414729384,2024
Bihar,Sheohar,11894.64,3952.45,844.06,1728.44,Over Exploited,0.07096137419879879,0.21355361864160205,17.2844,3.570685997136161,2024
Bihar,Siwan,50257.0,32048.82,887.5,25045.59,Over Exploited,0.017659231549833853,0.027692127198442877,250.4559,50.10932054349932,2024
Bihar,Supaul,45038.71,30919.77,4815.78,26282.44,Over Exploited,0.1069253537679032,0.15575083514528082,262.82439999999997,52.669950475565265,2024
Bihar,Vaishali,50503.4,17213.15,1783.69,11137.32,Over Exploited,0.03531821619930539,0.10362368305626803,111.3732,22.330216759702232,2024
Chhattisgarh,Balod,16827.95,15473.6,0.0,7403.29,Over Exploited,0.0,0.0,74.0329,14.80658,2024
Chhattisgarh,Balrampur,46086.19,2343.06,309.07,2433.36,Over Exploited,0.006706347389532526,0.13190870058811982,24.3336,4.922166019191062,2024
Karnataka,Bijapur,49859.36,762.77,214.88,1376.43,Over Exploited,0.0043097223871305206,0.2817100829870079,13.7643,2.8672679221496553,2024
Chhattisgarh,Bilaspur,21989.71,16860.67,426.62,11914.36,Over Exploited,0.019400892508359593,0.025302671839256687,119.1436,23.84660142573905,2024
Chhattisgarh,Dhamtari,20986.49,28926.68,0.0,18274.95,Over Exploited,0.0,0.0,182.7495,36.5499,2024
Chhattisgarh,Durg,14510.5,19764.1,0.0,8830.02,Over Exploited,0.0,0.0,88.3002,17.660040000000002,2024
Chhattisgarh,Gariaband,22766.79,8496.39,0.0,6030.52,Over Exploited,0.0,0.0,60.305200000000006,12.061040000000002,2024
Chhattisgarh,Kabirdham,32690.31,29684.9,1408.77,9245.4,Over Exploited,0.043094421557947904,0.04745746153768414,92.454,18.527020753238254,2024
Chhattisgarh,Kanker,55430.65,4915.27,2224.16,8633.41,Over Exploited,0.04012509324714756,0.45250006612047755,86.33409999999999,17.46387006374705,2024
Chhattisgarh,Mahasamund,47011.09,38521.02,325.68,16779.85,Over Exploited,0.006927727053339968,0.008454604784608508,167.7985,33.565852932735176,2024
Uttar Pradesh,Rajnandgaon,20156.4,9704.94,236.55,8541.37,Over Exploited,0.011735726617848425,0.02437418469356843,85.4137,17.097183964524568,2024
Chhattisgarh,Surajpur,28568.63,4629.44,217.28,6415.47,Over Exploited,0.007605544963129139,0.04693440243312366,64.1547,12.852755978958504,2024
Chhattisgarh,Balod,16827.95,15473.6,0.0,7403.29,Over Exploited,0.0,0.0,74.0329,14.80658,2024
Chhattisgarh,Balrampur,46086.19,2343.06,309.07,2433.36,Over Exploited,0.006706347389532526,0.13190870058811982,24.3336,4.922166019191062,2024
Karnataka,Bijapur,49859.36,762.77,214.88,1376.43,Over Exploited,0.0043097223871305206,0.2817100829870079,13.7643,2.8672679221496553,2024
Chhattisgarh,Bilaspur,21989.71,16860.67,426.62,11914.36,Over Exploited,0.019400892508359593,0.025302671839256687,119.1436,23.84660142573905,2024
Chhattisgarh,Dhamtari,20986.49,28926.68,0.0,18274.95,Over Exploited,0.0,0.0,182.7495,36.5499,2024
Chhattisgarh,Durg,14510.5,19764.1,0.0,8830.02,Over Exploited,0.0,0.0,88.3002,17.660040000000002,2024
Chhattisgarh,Gariaband,22766.79,8496.39,0.0,6030.52,Over Exploited,0.0,0.0,60.305200000000006,12.061040000000002,2024
Chhattisgarh,Kabirdham,32690.31,29684.9,1408.77,9245.4,Over Exploited,0.043094421557947904,0.04745746153768414,92.454,18.527020753238254,2024
Chhattisgarh,Kanker,55430.65,4915.27,2224.16,8633.41,Over Exploited,0.04012509324714756,0.45250006612047755,86.33409999999999,17.46387006374705,2024
Chhattisgarh,Mahasamund,47011.09,38521.02,325.68,16779.85,Over Exploited,0.006927727053339968,0.008454604784608508,167.7985,33.565852932735176,2024
Uttar Pradesh,Rajnandgaon,20156.4,9704.94,236.55,8541.37,Over Exploited,0.011735726617848425,0.02437418469356843,85.4137,17.097183964524568,2024
Chhattisgarh,Surajpur,28568.63,4629.44,217.28,6415.47,Over Exploited,0.007605544963129139,0.04693440243312366,64.1547,12.852755978958504,2024
Gujarat,Ahmedabad,24716.2,7798.13,0.0,13286.9,Over Exploited,0.0,0.0,132.869,26.573800000000002,2024
Gujarat,Amreli,132123.42,7121.78,0.0,10900.56,Over Exploited,0.0,0.0,109.0056,21.80112,2024
Gujarat,Botad,37198.25,2430.61,0.0,4106.37,Over Exploited,0.0,0.0,41.0637,8.21274,2024
Gujarat,Devbhumi Dwarka,36703.39,2710.84,0.0,4583.51,Over Exploited,0.0,0.0,45.835100000000004,9.16702,2024
Gujarat,Jamnagar,123294.57,7240.74,0.0,12862.96,Over Exploited,0.0,0.0,128.62959999999998,25.72592,2024
Gujarat,Mahisagar,17689.09,5282.86,0.0,11032.6,Over Exploited,0.0,0.0,110.32600000000001,22.065200000000004,2024
Gujarat,Narmada,28186.56,5002.8,0.0,8490.52,Over Exploited,0.0,0.0,84.90520000000001,16.981040000000004,2024
Gujarat,Rajkot,135167.26,13902.7,0.0,23355.64,Over Exploited,0.0,0.0,233.5564,46.71128,2024
Gujarat,Sabarkantha,57339.46,9136.6,0.0,18143.9,Over Exploited,0.0,0.0,181.43900000000002,36.287800000000004,2024
Gujarat,Surat,97851.33,10136.59,0.0,38810.94,Over Exploited,0.0,0.0,388.10940000000005,77.62188000000002,2024
Gujarat,Surendranagar,61888.49,7039.96,0.0,11871.69,Over Exploited,0.0,0.0,118.71690000000001,23.743380000000002,2024
Gujarat,Vadodara,64529.38,11979.5,0.0,32795.08,Over Exploited,0.0,0.0,327.9508,65.59016000000001,2024
Gujarat,Ahmedabad,24716.2,7798.13,0.0,13286.9,Over Exploited,0.0,0.0,132.869,26.573800000000002,2024
Gujarat,Amreli,132123.42,7121.78,0.0,10900.56,Over Exploited,0.0,0.0,109.0056,21.80112,2024
Gujarat,Botad,37198.25,2430.61,0.0,4106.37,Over Exploited,0.0,0.0,41.0637,8.21274,2024
Gujarat,Devbhumi Dwarka,36703.39,2710.84,0.0,4583.51,Over Exploited,0.0,0.0,45.835100000000004,9.16702,2024
Gujarat,Jamnagar,123294.57,7240.74,0.0,12862.96,Over Exploited,0.0,0.0,128.62959999999998,25.72592,2024
Gujarat,Mahisagar,17689.09,5282.86,0.0,11032.6,Over Exploited,0.0,0.0,110.32600000000001,22.065200000000004,2024
Gujarat,Narmada,28186.56,5002.8,0.0,8490.52,Over Exploited,0.0,0.0,84.90520000000001,16.981040000000004,2024
Gujarat,Rajkot,135167.26,13902.7,0.0,23355.64,Over Exploited,0.0,0.0,233.5564,46.71128,2024
Gujarat,Sabarkantha,57339.46,9136.6,0.0,18143.9,Over Exploited,0.0,0.0,181.43900000000002,36.287800000000004,2024
Gujarat,Surat,97851.33,10136.59,0.0,38810.94,Over Exploited,0.0,0.0,388.10940000000005,77.62188000000002,2024
Gujarat,Surendranagar,61888.49,7039.96,0.0,11871.69,Over Exploited,0.0,0.0,118.71690000000001,23.743380000000002,2024
Gujarat,Vadodara,64529.38,11979.5,0.0,32795.08,Over Exploited,0.0,0.0,327.9508,65.59016000000001,2024
Haryana,Ambala,23442.63,8196.61,5060.25,7063.24,Over Exploited,0.2158567532738434,0.617358883733641,70.6324,14.459766254802995,2024
Haryana,Bhiwani,16336.92,13726.56,1917.12,12232.77,Over Exploited,0.11734892501156888,0.13966499982515648,122.32770000000001,24.568345569934696,2024
Haryana,Faridabad,5803.66,3278.17,1003.9,4269.93,Over Exploited,0.17297705241175396,0.3062379315288713,42.6993,8.731545993576251,2024
Haryana,Fatehabad,11977.84,27872.28,2655.64,22278.51,Over Exploited,0.2217127629021593,0.09527889358172349,222.78509999999997,44.68381666259355,2024
Haryana,Gurgaon,9806.15,5125.95,3206.15,4349.35,Over Exploited,0.3269529835868307,0.6254743023244472,43.493500000000004,9.079670914364511,2024
Haryana,Hisar,22240.86,15237.18,3360.99,21018.33,Over Exploited,0.15111780749485404,0.2205782172291723,210.18330000000003,42.185338409889624,2024
Haryana,Jhajjar,13547.16,17546.44,2919.87,14046.45,Over Exploited,0.2155337354840424,0.16640811469449074,140.46450000000002,28.245676740071417,2024
Haryana,Jind,19302.46,31580.15,7590.42,27663.62,Over Exploited,0.393235888068153,0.24035414651292028,276.6362,55.580676013832424,2024
Haryana,Kaithal,16567.36,15674.0,2786.69,11974.34,Over Exploited,0.16820362447607826,0.1777906086512696,119.74340000000001,24.087077693250944,2024
Haryana,Karnal,29058.72,60764.43,3860.04,23925.01,Over Exploited,0.1328358578767406,0.06352466401807769,239.25009999999997,47.928564208757926,2024
Haryana,Kurukshetra,16243.26,12011.47,2636.87,10098.55,Over Exploited,0.162336255160602,0.2195293332123379,100.98549999999999,20.349846235349176,2024
Haryana,Mahendragarh,8218.39,4220.93,2350.06,7611.54,Over Exploited,0.2859513846385971,0.5567635568464769,76.1154,15.560165976594028,2024
Haryana,Palwal,9814.9,14838.72,1088.83,17513.18,Over Exploited,0.11093643338189894,0.07337762286774062,175.1318,35.10008562249986,2024
Haryana,Panchkula,10580.17,1310.96,1650.97,1027.63,Over Exploited,0.15604380647948002,1.2593595533044486,10.2763,2.6214213439135716,2024
Haryana,Panipat,11118.38,29488.63,1784.34,9014.35,Over Exploited,0.16048561031373276,0.06050942346253454,90.1435,18.117098013510507,2024
Haryana,Rewari,10097.56,5555.22,3485.23,9828.24,Over Exploited,0.34515566136769676,0.62737929370934,98.2824,20.045493982030816,2024
Haryana,Rohtak,10788.98,9906.05,3850.53,11028.14,Over Exploited,0.35689472035354597,0.38870488236986495,110.28139999999999,22.354519841089367,2024
Haryana,Sirsa,19799.69,19635.89,1280.52,21085.04,Over Exploited,0.06467373984138136,0.06521323963415969,210.8504,42.22203479179022,2024
Haryana,Sonipat,23995.87,29684.73,2118.55,23347.25,Over Exploited,0.0882881095788567,0.07136834325257464,233.4725,46.75836258113258,2024
Haryana,Ambala,23442.63,8196.61,5060.25,7063.24,Over Exploited,0.2158567532738434,0.617358883733641,70.6324,14.459766254802995,2024
Haryana,Bhiwani,16336.92,13726.56,1917.12,12232.77,Over Exploited,0.11734892501156888,0.13966499982515648,122.32770000000001,24.568345569934696,2024
Haryana,Faridabad,5803.66,3278.17,1003.9,4269.93,Over Exploited,0.17297705241175396,0.3062379315288713,42.6993,8.731545993576251,2024
Haryana,Fatehabad,11977.84,27872.28,2655.64,22278.51,Over Exploited,0.2217127629021593,0.09527889358172349,222.78509999999997,44.68381666259355,2024
Haryana,Gurgaon,9806.15,5125.95,3206.15,4349.35,Over Exploited,0.3269529835868307,0.6254743023244472,43.493500000000004,9.079670914364511,2024
Haryana,Hisar,22240.86,15237.18,3360.99,21018.33,Over Exploited,0.15111780749485404,0.2205782172291723,210.18330000000003,42.185338409889624,2024
Haryana,Jhajjar,13547.16,17546.44,2919.87,14046.45,Over Exploited,0.2155337354840424,0.16640811469449074,140.46450000000002,28.245676740071417,2024
Haryana,Jind,19302.46,31580.15,7590.42,27663.62,Over Exploited,0.393235888068153,0.24035414651292028,276.6362,55.580676013832424,2024
Haryana,Kaithal,16567.36,15674.0,2786.69,11974.34,Over Exploited,0.16820362447607826,0.1777906086512696,119.74340000000001,24.087077693250944,2024
Haryana,Karnal,29058.72,60764.43,3860.04,23925.01,Over Exploited,0.1328358578767406,0.06352466401807769,239.25009999999997,47.928564208757926,2024
Haryana,Kurukshetra,16243.26,12011.47,2636.87,10098.55,Over Exploited,0.162336255160602,0.2195293332123379,100.98549999999999,20.349846235349176,2024
Haryana,Mahendragarh,8218.39,4220.93,2350.06,7611.54,Over Exploited,0.2859513846385971,0.5567635568464769,76.1154,15.560165976594028,2024
Haryana,Palwal,9814.9,14838.72,1088.83,17513.18,Over Exploited,0.11093643338189894,0.07337762286774062,175.1318,35.10008562249986,2024
Haryana,Panchkula,10580.17,1310.96,1650.97,1027.63,Over Exploited,0.15604380647948002,1.2593595533044486,10.2763,2.6214213439135716,2024
Haryana,Panipat,11118.38,29488.63,1784.34,9014.35,Over Exploited,0.16048561031373276,0.06050942346253454,90.1435,18.117098013510507,2024
Haryana,Rewari,10097.56,5555.22,3485.23,9828.24,Over Exploited,0.34515566136769676,0.62737929370934,98.2824,20.045493982030816,2024
Haryana,Rohtak,10788.98,9906.05,3850.53,11028.14,Over Exploited,0.35689472035354597,0.38870488236986495,110.28139999999999,22.354519841089367,2024
Haryana,Sirsa,19799.69,19635.89,1280.52,21085.04,Over Exploited,0.06467373984138136,0.06521323963415969,210.8504,42.22203479179022,2024
Haryana,Sonipat,23995.87,29684.73,2118.55,23347.25,Over Exploited,0.0882881095788567,0.07136834325257464,233.4725,46.75836258113258,2024
Jharkhand,Bokaro,16452.33,1458.23,1993.99,1064.96,Over Exploited,0.12119803091720138,1.3674043189345988,10.6496,2.72536093994072,2024
Jharkhand,Chatra,21383.47,2130.51,755.28,1956.66,Over Exploited,0.03532074074039433,0.3545066674176605,19.5666,4.069250963263222,2024
Jharkhand,Deoghar,12962.21,1405.2,1331.1,1483.72,Over Exploited,0.10269082201260434,0.9472672929120409,14.837200000000001,3.3874232459698583,2024
Jharkhand,Dhanbad,19101.71,3793.65,1409.48,3761.71,Over Exploited,0.07378815823295402,0.3715366467649889,37.6171,7.701549921999177,2024
Jharkhand,Dumka,20690.54,2852.28,3265.87,1619.3,Over Exploited,0.15784363288730016,1.1450032956091267,16.192999999999998,3.759738771398571,2024
Jharkhand,Giridih,35467.44,3009.81,2204.78,2546.32,Over Exploited,0.062163494179450225,0.7325312893504906,25.4632,5.410517913411977,2024
Jharkhand,Godda,18436.16,1757.05,1626.54,1032.54,Over Exploited,0.08822553069619704,0.9257220910048092,10.3254,2.4706590486804023,2024
Jharkhand,Gumla,30172.19,707.35,3499.41,998.65,Over Exploited,0.11598130596420081,4.947211422916519,9.9865,4.022577091552288,2024
Jharkhand,Jamtara,6029.76,1368.34,829.68,947.7,Over Exploited,0.13759751631905745,0.6063405294005876,9.477,2.192975218287858,2024
Jharkhand,Khunti,11237.84,658.81,1075.88,738.68,Over Exploited,0.09573725911741048,1.6330656790273375,7.386799999999999,2.168881175257899,2024
Jharkhand,Koderma,5282.33,385.93,434.49,649.7,Over Exploited,0.08225347526564981,1.125825926981577,6.497000000000001,1.782631760898891,2024
Jharkhand,Latehar,18767.64,2498.15,1493.79,1915.24,Over Exploited,0.07959391804190617,0.5979584892820687,19.1524,4.10150096292959,2024
Jharkhand,Lohardaga,17367.93,505.26,1382.32,590.3,Over Exploited,0.07959037144898672,2.7358587657839526,5.903,2.306779654893176,2024
Jharkhand,Pakur,21805.05,1425.7,2685.38,908.5,Over Exploited,0.12315404000449438,1.8835519393981903,9.085,2.6196823917610743,2024
Jharkhand,Ranchi,31358.34,2637.21,3313.74,3301.72,Over Exploited,0.10567332326902508,1.2565324718168063,33.017199999999995,7.148322318034332,2024
Jharkhand,Sahebganj,24731.92,2920.8,2059.93,1390.49,Over Exploited,0.08329033896276553,0.7052622569159134,13.9049,3.0964010383514715,2024
Jharkhand,Simdega,23326.88,569.18,737.13,626.96,Over Exploited,0.03160002537844752,1.2950736146737414,6.2696000000000005,1.7845894560208757,2024
Jharkhand,West Singhbhum,42143.1,1471.81,5800.96,979.78,Over Exploited,0.13764910507295383,3.941378302905946,9.7978,3.5911709631915603,2024
Jharkhand,Bokaro,16452.33,1458.23,1993.99,1064.96,Over Exploited,0.12119803091720138,1.3674043189345988,10.6496,2.72536093994072,2024
Jharkhand,Chatra,21383.47,2130.51,755.28,1956.66,Over Exploited,0.03532074074039433,0.3545066674176605,19.5666,4.069250963263222,2024
Jharkhand,Deoghar,12962.21,1405.2,1331.1,1483.72,Over Exploited,0.10269082201260434,0.9472672929120409,14.837200000000001,3.3874232459698583,2024
Jharkhand,Dhanbad,19101.71,3793.65,1409.48,3761.71,Over Exploited,0.07378815823295402,0.3715366467649889,37.6171,7.701549921999177,2024
Jharkhand,Dumka,20690.54,2852.28,3265.87,1619.3,Over Exploited,0.15784363288730016,1.1450032956091267,16.192999999999998,3.759738771398571,2024
Jharkhand,Giridih,35467.44,3009.81,2204.78,2546.32,Over Exploited,0.062163494179450225,0.7325312893504906,25.4632,5.410517913411977,2024
Jharkhand,Godda,18436.16,1757.05,1626.54,1032.54,Over Exploited,0.08822553069619704,0.9257220910048092,10.3254,2.4706590486804023,2024
Jharkhand,Gumla,30172.19,707.35,3499.41,998.65,Over Exploited,0.11598130596420081,4.947211422916519,9.9865,4.022577091552288,2024
Jharkhand,Jamtara,6029.76,1368.34,829.68,947.7,Over Exploited,0.13759751631905745,0.6063405294005876,9.477,2.192975218287858,2024
Jharkhand,Khunti,11237.84,658.81,1075.88,738.68,Over Exploited,0.09573725911741048,1.6330656790273375,7.386799999999999,2.168881175257899,2024
Jharkhand,Koderma,5282.33,385.93,434.49,649.7,Over Exploited,0.08225347526564981,1.125825926981577,6.497000000000001,1.782631760898891,2024
Jharkhand,Latehar,18767.64,2498.15,1493.79,1915.24,Over Exploited,0.07959391804190617,0.5979584892820687,19.1524,4.10150096292959,2024
Jharkhand,Lohardaga,17367.93,505.26,1382.32,590.3,Over Exploited,0.07959037144898672,2.7358587657839526,5.903,2.306779654893176,2024
Jharkhand,Pakur,21805.05,1425.7,2685.38,908.5,Over Exploited,0.12315404000449438,1.8835519393981903,9.085,2.6196823917610743,2024
Jharkhand,Ranchi,31358.34,2637.21,3313.74,3301.72,Over Exploited,0.10567332326902508,1.2565324718168063,33.017199999999995,7.148322318034332,2024
Jharkhand,Sahebganj,24731.92,2920.8,2059.93,1390.49,Over Exploited,0.08329033896276553,0.7052622569159134,13.9049,3.0964010383514715,2024
Jharkhand,Simdega,23326.88,569.18,737.13,626.96,Over Exploited,0.03160002537844752,1.2950736146737414,6.2696000000000005,1.7845894560208757,2024
Jharkhand,West Singhbhum,42143.1,1471.81,5800.96,979.78,Over Exploited,0.13764910507295383,3.941378302905946,9.7978,3.5911709631915603,2024
Karnataka,Bagalkot,19608.07,20756.06,2434.48,22548.55,Over Exploited,0.12415704350300667,0.11729008299262962,225.4855,45.19367885059826,2024
Karnataka,Ballari,13976.06,40102.72,2093.77,12687.42,Over Exploited,0.149811177112863,0.052210174272468296,126.8742,25.455648540554137,2024
Karnataka,Belagavi,45536.96,24852.91,15202.13,34523.28,Over Exploited,0.3338415651813384,0.6116841045978116,345.2328,69.42477026791165,2024
Karnataka,Bidar,30727.9,3514.63,300.09,2944.01,Over Exploited,0.009766043237578877,0.0853830986476528,29.4401,5.926079656754093,2024
Karnataka,Chitradurga,22000.91,6831.95,5056.35,5956.86,Over Exploited,0.22982458452854906,0.7401034843639079,59.568599999999996,12.301691227556983,2024
Karnataka,Dakshina Kannada,54474.77,4993.38,10006.21,5412.25,Over Exploited,0.18368521794584905,2.0038951571881167,54.1225,11.699532150053587,2024
Karnataka,Davanagere,15011.51,28372.96,3087.02,15070.2,Over Exploited,0.20564353619322773,0.10880147859088372,150.702,30.266178005913645,2024
Karnataka,Gadag,12351.34,8797.56,4545.35,7500.83,Over Exploited,0.36800460516834615,0.5166603012653509,75.0083,15.35552596257348,2024
Karnataka,Hassan,29844.8,28319.51,2035.92,24879.87,Over Exploited,0.06821690880823461,0.07189107438652717,248.7987,49.81578319327791,2024
Karnataka,Haveri,17339.18,26795.41,6383.89,6725.46,Over Exploited,0.3681771571666019,0.23824565475952786,67.2546,13.693489124770451,2024
Karnataka,Kodagu,18984.93,3478.18,25.43,1804.05,Over Exploited,0.0013394834745242674,0.007311294987608462,18.040499999999998,3.611560311384853,2024
Karnataka,Koppal,16706.83,30470.21,2299.94,15685.24,Over Exploited,0.13766465571266362,0.07548159333329177,156.8524,31.455738499618384,2024
Karnataka,Mandya,19106.89,24542.37,2610.06,25789.29,Over Exploited,0.1366030787846688,0.106349142319996,257.8929,51.67576088844187,2024
Karnataka,Raichur,26044.07,36186.97,5207.45,11782.62,Over Exploited,0.1999476272333779,0.14390400743693102,117.82620000000001,23.702780653868125,2024
Karnataka,Udupi,43394.11,2854.42,627.9,5001.29,Over Exploited,0.014469705681254897,0.21997463582794402,50.0129,10.09635773660368,2024
Karnataka,Bagalkot,19608.07,20756.06,2434.48,22548.55,Over Exploited,0.12415704350300667,0.11729008299262962,225.4855,45.19367885059826,2024
Karnataka,Ballari,13976.06,40102.72,2093.77,12687.42,Over Exploited,0.149811177112863,0.052210174272468296,126.8742,25.455648540554137,2024
Karnataka,Belagavi,45536.96,24852.91,15202.13,34523.28,Over Exploited,0.3338415651813384,0.6116841045978116,345.2328,69.42477026791165,2024
Karnataka,Bidar,30727.9,3514.63,300.09,2944.01,Over Exploited,0.009766043237578877,0.0853830986476528,29.4401,5.926079656754093,2024
Karnataka,Chitradurga,22000.91,6831.95,5056.35,5956.86,Over Exploited,0.22982458452854906,0.7401034843639079,59.568599999999996,12.301691227556983,2024
Karnataka,Dakshina Kannada,54474.77,4993.38,10006.21,5412.25,Over Exploited,0.18368521794584905,2.0038951571881167,54.1225,11.699532150053587,2024
Karnataka,Davanagere,15011.51,28372.96,3087.02,15070.2,Over Exploited,0.20564353619322773,0.10880147859088372,150.702,30.266178005913645,2024
Karnataka,Gadag,12351.34,8797.56,4545.35,7500.83,Over Exploited,0.36800460516834615,0.5166603012653509,75.0083,15.35552596257348,2024
Karnataka,Hassan,29844.8,28319.51,2035.92,24879.87,Over Exploited,0.06821690880823461,0.07189107438652717,248.7987,49.81578319327791,2024
Karnataka,Haveri,17339.18,26795.41,6383.89,6725.46,Over Exploited,0.3681771571666019,0.23824565475952786,67.2546,13.693489124770451,2024
Karnataka,Kodagu,18984.93,3478.18,25.43,1804.05,Over Exploited,0.0013394834745242674,0.007311294987608462,18.040499999999998,3.611560311384853,2024
Karnataka,Koppal,16706.83,30470.21,2299.94,15685.24,Over Exploited,0.13766465571266362,0.07548159333329177,156.8524,31.455738499618384,2024
Karnataka,Mandya,19106.89,24542.37,2610.06,25789.29,Over Exploited,0.1366030787846688,0.106349142319996,257.8929,51.67576088844187,2024
Karnataka,Raichur,26044.07,36186.97,5207.45,11782.62,Over Exploited,0.1999476272333779,0.14390400743693102,117.82620000000001,23.702780653868125,2024
Karnataka,Udupi,43394.11,2854.42,627.9,5001.29,Over Exploited,0.014469705681254897,0.21997463582794402,50.0129,10.09635773660368,2024
Kerala,Alappuzha,28421.44,269.4,3336.99,6624.29,Over Exploited,0.11741101084251888,12.386748329621382,66.2429,18.250243736185563,2024
Kerala,Ernakulam,38013.43,887.6,6802.15,6614.99,Over Exploited,0.17894070595576353,7.6635308697611535,66.1499,16.366968630286767,2024
Kerala,Idukki,18309.47,254.94,907.18,1799.7,Over Exploited,0.04954703768050085,3.558405899427316,17.997,5.042581174843127,2024
Kerala,Kannur,38954.9,886.11,1489.06,3791.65,Over Exploited,0.03822522968869128,1.680445994289648,37.9165,8.270768489591337,2024
Kerala,Kollam,26854.83,836.88,7056.17,2708.07,Over Exploited,0.26275236149325837,8.43151945320715,27.0807,8.893848725880163,2024
Kerala,Kottayam,30715.51,765.51,4619.14,5553.53,Over Exploited,0.1503846102506519,6.034068790740814,55.5353,13.580841360396587,2024
Kerala,Malappuram,39433.15,1124.34,4181.42,7954.32,Over Exploited,0.10603819375322539,3.718999590871089,79.5432,17.438655113849727,2024
Kerala,Palakkad,32001.81,3994.02,3920.21,24537.19,Over Exploited,0.12249963361447368,0.9815198722089524,245.37189999999998,49.51598780232937,2024
Kerala,Pathanamthitta,18204.33,495.57,5680.16,1919.88,Over Exploited,0.3120224693795377,11.461872187581976,19.198800000000002,8.549317862784607,2024
Kerala,Thiruvananthapuram,19674.25,598.56,6292.27,2673.09,Over Exploited,0.3198226107729647,10.512346297781344,26.730900000000002,9.679047563421722,2024
Kerala,Thrissur,46070.79,980.46,2248.65,14634.1,Over Exploited,0.048808583486412975,2.2934642922709747,146.341,30.20510915030296,2024
Kerala,Wayanad,22654.22,396.88,0.0,633.01,Over Exploited,0.0,0.0,6.3301,1.2660200000000001,2024
Kerala,Alappuzha,28421.44,269.4,3336.99,6624.29,Over Exploited,0.11741101084251888,12.386748329621382,66.2429,18.250243736185563,2024
Kerala,Ernakulam,38013.43,887.6,6802.15,6614.99,Over Exploited,0.17894070595576353,7.6635308697611535,66.1499,16.366968630286767,2024
Kerala,Idukki,18309.47,254.94,907.18,1799.7,Over Exploited,0.04954703768050085,3.558405899427316,17.997,5.042581174843127,2024
Kerala,Kannur,38954.9,886.11,1489.06,3791.65,Over Exploited,0.03822522968869128,1.680445994289648,37.9165,8.270768489591337,2024
Kerala,Kollam,26854.83,836.88,7056.17,2708.07,Over Exploited,0.26275236149325837,8.43151945320715,27.0807,8.893848725880163,2024
Kerala,Kottayam,30715.51,765.51,4619.14,5553.53,Over Exploited,0.1503846102506519,6.034068790740814,55.5353,13.580841360396587,2024
Kerala,Malappuram,39433.15,1124.34,4181.42,7954.32,Over Exploited,0.10603819375322539,3.718999590871089,79.5432,17.438655113849727,2024
Kerala,Palakkad,32001.81,3994.02,3920.21,24537.19,Over Exploited,0.12249963361447368,0.9815198722089524,245.37189999999998,49.51598780232937,2024
Kerala,Pathanamthitta,18204.33,495.57,5680.16,1919.88,Over Exploited,0.3120224693795377,11.461872187581976,19.198800000000002,8.549317862784607,2024
Kerala,Thiruvananthapuram,19674.25,598.56,6292.27,2673.09,Over Exploited,0.3198226107729647,10.512346297781344,26.730900000000002,9.679047563421722,2024
Kerala,Thrissur,46070.79,980.46,2248.65,14634.1,Over Exploited,0.048808583486412975,2.2934642922709747,146.341,30.20510915030296,2024
Kerala,Wayanad,22654.22,396.88,0.0,633.01,Over Exploited,0.0,0.0,6.3301,1.2660200000000001,2024
Chhattisgarh,Agar Malwa,31648.46,2627.86,0.0,9353.38,Over Exploited,0.0,0.0,93.53379999999999,18.70676,2024
Chhattisgarh,Anuppur,26932.88,232.32,2107.1,452.34,Over Exploited,0.07823522772165471,9.069817493112948,4.5234,4.563901088333841,2024
Chhattisgarh,Ashoknagar,27871.27,2407.0,257.6,8403.66,Over Exploited,0.00924249235861875,0.1070211882010802,84.03659999999999,16.853825472223882,2024
Chhattisgarh,Chhatarpur,65829.56,5108.42,53.68,17211.2,Over Exploited,0.0008154391431448121,0.01050814146056902,172.112,34.42692943224149,2024
Chhattisgarh,Chhindwara,86603.75,4438.42,3230.32,13761.28,Over Exploited,0.03730000144335551,0.7278085444820455,137.6128,27.828603418370157,2024
Chhattisgarh,Damoh,27965.93,2262.36,0.0,9381.76,Over Exploited,0.0,0.0,93.8176,18.76352,2024
Uttar Pradesh,Khandwa,55498.63,4586.72,0.0,62733.87,Over Exploited,0.0,0.0,627.3387,125.46774,2024
Chhattisgarh,Agar Malwa,31648.46,2627.86,0.0,9353.38,Over Exploited,0.0,0.0,93.53379999999999,18.70676,2024
